Date,CustomerId,ItemId,Quantity,UnitPrice,Discount,Subtotal,ItemName
2025-05-09,CUST0109,ITEM015,2,13.18,0.12,23.2,Folder
2025-04-02,CUST0054,ITEM011,5,5.93,0.14,25.5,Glue Stick
2025-05-16,CUST0002,ITEM026,7,40.33,0.11,251.26,Desk Organizer
2025-03-31,CUST0038,ITEM028,4,28.14,0.19,91.17,Label Maker
2025-04-12,CUST0047,ITEM016,2,13.25,0.09,24.12,Calculator
2025-04-27,CUST0065,ITEM015,6,13.18,0.16,66.43,Folder
2025-05-05,CUST0110,ITEM029,7,31.66,0.11,197.24,Bulletin Board
2025-04-01,CUST0132,ITEM009,5,32.05,0.12,141.02,Compass
2025-03-08,CUST0143,ITEM004,5,31.94,0.06,150.12,Eraser
2025-04-12,CUST0011,ITEM014,3,14.56,0.11,38.88,Binder
2025-05-03,CUST0030,ITEM008,11,43.98,0.14,416.05,Ruler
2025-04-07,CUST0105,ITEM020,5,18.11,0.04,86.93,Whiteboard Marker
2025-05-17,CUST0018,ITEM017,9,18.69,0.2,134.57,Stapler
2025-05-15,CUST0061,ITEM027,6,13.99,0.09,76.39,File Tray
2025-03-10,CUST0026,ITEM016,5,13.25,0.11,58.96,Calculator
2025-04-29,CUST0008,ITEM025,3,25.52,0.11,68.14,Correction Fluid
2025-03-14,CUST0001,ITEM020,8,18.11,0.16,121.7,Whiteboard Marker
2025-04-10,CUST0126,ITEM028,6,28.14,0.19,136.76,Label Maker
2025-05-10,CUST0133,ITEM024,4,21.49,0.18,70.49,Index Cards
2025-03-17,CUST0073,ITEM020,7,18.11,0.04,121.7,Whiteboard Marker
2025-03-07,CUST0095,ITEM004,3,31.94,0.13,83.36,Eraser
2025-03-24,CUST0059,ITEM002,7,47.78,0.1,301.01,Pencil
2025-03-18,CUST0031,ITEM017,3,18.69,0.17,46.54,Stapler
2025-03-23,CUST0111,ITEM002,5,47.78,0.07,222.18,Pencil
2025-05-11,CUST0106,ITEM030,5,7.09,0.04,34.03,Push Pins
2025-04-18,CUST0079,ITEM028,6,28.14,0.17,140.14,Label Maker
2025-04-19,CUST0091,ITEM008,10,43.98,0.11,391.42,Ruler
2025-05-01,CUST0090,ITEM024,2,21.49,0.19,34.81,Index Cards
2025-03-04,CUST0005,ITEM026,4,40.33,0.17,133.9,Desk Organizer
2025-03-30,CUST0110,ITEM022,4,11.28,0.0,45.12,Graph Paper
2025-03-20,CUST0053,ITEM021,8,32.53,0.12,229.01,Clipboard
2025-05-11,CUST0110,ITEM013,6,42.46,0.06,239.47,Tape
2025-03-04,CUST0004,ITEM016,4,13.25,0.14,45.58,Calculator
2025-03-06,CUST0042,ITEM010,5,36.86,0.12,162.18,Protractor
2025-03-23,CUST0053,ITEM025,7,25.52,0.07,166.14,Correction Fluid
2025-05-09,CUST0145,ITEM014,7,14.56,0.2,81.54,Binder
2025-03-12,CUST0111,ITEM022,4,11.28,0.03,43.77,Graph Paper
2025-04-06,CUST0126,ITEM009,5,32.05,0.14,137.82,Compass
2025-04-18,CUST0087,ITEM016,4,13.25,0.01,52.47,Calculator
2025-04-22,CUST0089,ITEM017,5,18.69,0.17,77.56,Stapler
2025-05-06,CUST0020,ITEM009,5,32.05,0.19,129.8,Compass
2025-03-29,CUST0097,ITEM012,6,48.65,0.11,259.79,Scissors
2025-04-13,CUST0102,ITEM026,5,40.33,0.06,189.55,Desk Organizer
2025-04-15,CUST0101,ITEM001,6,21.85,0.19,106.19,Notebook
2025-04-22,CUST0102,ITEM006,4,12.02,0.02,47.12,Marker
2025-05-15,CUST0106,ITEM002,2,47.78,0.13,83.14,Pencil
2025-05-15,CUST0131,ITEM019,5,24.44,0.12,107.54,Sticky Notes
2025-03-26,CUST0030,ITEM028,6,28.14,0.13,146.89,Label Maker
2025-04-16,CUST0108,ITEM008,7,43.98,0.17,255.52,Ruler
2025-03-21,CUST0046,ITEM016,7,13.25,0.13,80.69,Calculator
2025-05-03,CUST0029,ITEM026,2,40.33,0.05,76.63,Desk Organizer
2025-03-15,CUST0114,ITEM003,8,37.94,0.09,276.2,Pen
2025-03-18,CUST0050,ITEM016,8,13.25,0.01,104.94,Calculator
2025-04-06,CUST0107,ITEM001,6,21.85,0.02,128.48,Notebook
2025-05-02,CUST0047,ITEM023,4,18.15,0.06,68.24,Sketch Pad
2025-05-06,CUST0135,ITEM013,9,42.46,0.1,343.93,Tape
2025-03-05,CUST0032,ITEM010,4,36.86,0.18,120.9,Protractor
2025-05-10,CUST0009,ITEM009,4,32.05,0.0,128.2,Compass
2025-03-06,CUST0136,ITEM009,3,32.05,0.0,96.15,Compass
2025-03-29,CUST0050,ITEM014,4,14.56,0.12,51.25,Binder
2025-04-01,CUST0092,ITEM001,5,21.85,0.17,90.68,Notebook
2025-04-13,CUST0076,ITEM023,3,18.15,0.09,49.55,Sketch Pad
2025-03-26,CUST0016,ITEM006,7,12.02,0.05,79.93,Marker
2025-05-11,CUST0130,ITEM025,4,25.52,0.12,89.83,Correction Fluid
2025-04-17,CUST0018,ITEM013,7,42.46,0.0,297.22,Tape
2025-04-30,CUST0015,ITEM001,6,21.85,0.0,131.1,Notebook
2025-04-16,CUST0011,ITEM006,2,12.02,0.03,23.32,Marker
2025-05-09,CUST0114,ITEM020,4,18.11,0.16,60.85,Whiteboard Marker
2025-05-04,CUST0054,ITEM028,2,28.14,0.16,47.28,Label Maker
2025-04-11,CUST0078,ITEM012,6,48.65,0.06,274.39,Scissors
2025-03-21,CUST0024,ITEM002,7,47.78,0.02,327.77,Pencil
2025-03-07,CUST0114,ITEM017,5,18.69,0.06,87.84,Stapler
2025-05-16,CUST0072,ITEM019,3,24.44,0.01,72.59,Sticky Notes
2025-03-24,CUST0076,ITEM016,5,13.25,0.19,53.66,Calculator
2025-05-01,CUST0030,ITEM026,6,40.33,0.13,210.52,Desk Organizer
2025-03-31,CUST0086,ITEM014,2,14.56,0.15,24.75,Binder
2025-04-04,CUST0047,ITEM012,5,48.65,0.06,228.66,Scissors
2025-03-19,CUST0013,ITEM007,8,7.61,0.01,60.27,Highlighter
2025-03-07,CUST0040,ITEM014,2,14.56,0.05,27.66,Binder
2025-03-03,CUST0092,ITEM006,2,12.02,0.0,24.04,Marker
2025-05-06,CUST0015,ITEM018,7,28.61,0.04,192.26,Paper Clips
2025-03-31,CUST0116,ITEM007,10,7.61,0.14,65.45,Highlighter
2025-04-11,CUST0058,ITEM022,4,11.28,0.04,43.32,Graph Paper
2025-03-18,CUST0066,ITEM005,6,12.02,0.13,62.74,Sharpener
2025-03-17,CUST0072,ITEM004,5,31.94,0.17,132.55,Eraser
2025-04-12,CUST0065,ITEM012,8,48.65,0.11,346.39,Scissors
2025-04-13,CUST0085,ITEM013,6,42.46,0.06,239.47,Tape
2025-04-30,CUST0077,ITEM013,3,42.46,0.03,123.56,Tape
2025-03-23,CUST0137,ITEM009,3,32.05,0.11,85.57,Compass
2025-05-16,CUST0058,ITEM003,6,37.94,0.16,191.22,Pen
2025-05-05,CUST0080,ITEM009,5,32.05,0.15,136.21,Compass
2025-05-17,CUST0099,ITEM026,5,40.33,0.11,179.47,Desk Organizer
2025-04-15,CUST0066,ITEM023,4,18.15,0.13,63.16,Sketch Pad
2025-03-24,CUST0067,ITEM004,5,31.94,0.12,140.54,Eraser
2025-03-18,CUST0106,ITEM004,4,31.94,0.01,126.48,Eraser
2025-05-01,CUST0050,ITEM018,0,28.61,0.0,0.0,Paper Clips
2025-03-07,CUST0074,ITEM024,5,21.49,0.0,107.45,Index Cards
2025-04-22,CUST0130,ITEM016,6,13.25,0.02,77.91,Calculator
2025-03-24,CUST0130,ITEM003,5,37.94,0.06,178.32,Pen
2025-05-12,CUST0140,ITEM011,5,5.93,0.2,23.72,Glue Stick
2025-04-11,CUST0045,ITEM029,1,31.66,0.11,28.18,Bulletin Board
2025-05-09,CUST0002,ITEM013,2,42.46,0.11,75.58,Tape
2025-04-16,CUST0078,ITEM010,6,36.86,0.05,210.1,Protractor
2025-04-13,CUST0099,ITEM008,4,43.98,0.03,170.64,Ruler
2025-03-23,CUST0006,ITEM030,3,7.09,0.14,18.29,Push Pins
2025-05-14,CUST0141,ITEM016,4,13.25,0.09,48.23,Calculator
2025-03-30,CUST0004,ITEM014,3,14.56,0.14,37.56,Binder
2025-05-03,CUST0106,ITEM020,3,18.11,0.13,47.27,Whiteboard Marker
2025-04-26,CUST0126,ITEM027,3,13.99,0.13,36.51,File Tray
2025-03-22,CUST0019,ITEM005,9,12.02,0.12,95.2,Sharpener
2025-05-08,CUST0031,ITEM012,4,48.65,0.03,188.76,Scissors
2025-03-15,CUST0063,ITEM027,2,13.99,0.01,27.7,File Tray
2025-04-09,CUST0056,ITEM009,8,32.05,0.01,253.84,Compass
2025-03-23,CUST0041,ITEM019,1,24.44,0.1,22.0,Sticky Notes
2025-05-05,CUST0137,ITEM013,6,42.46,0.02,249.66,Tape
2025-04-14,CUST0014,ITEM009,2,32.05,0.05,60.89,Compass
2025-04-17,CUST0114,ITEM019,6,24.44,0.02,143.71,Sticky Notes
2025-03-22,CUST0005,ITEM020,5,18.11,0.04,86.93,Whiteboard Marker
2025-04-08,CUST0142,ITEM012,7,48.65,0.12,299.68,Scissors
2025-04-25,CUST0113,ITEM010,3,36.86,0.12,97.31,Protractor
2025-03-22,CUST0098,ITEM013,4,42.46,0.18,139.27,Tape
2025-03-19,CUST0111,ITEM025,7,25.52,0.09,162.56,Correction Fluid
2025-04-01,CUST0018,ITEM030,5,7.09,0.16,29.78,Push Pins
2025-03-08,CUST0107,ITEM011,3,5.93,0.07,16.54,Glue Stick
2025-05-10,CUST0042,ITEM006,6,12.02,0.09,65.63,Marker
2025-03-06,CUST0044,ITEM022,7,11.28,0.19,63.96,Graph Paper
2025-05-12,CUST0007,ITEM010,4,36.86,0.1,132.7,Protractor
2025-03-21,CUST0083,ITEM026,3,40.33,0.18,99.21,Desk Organizer
2025-05-14,CUST0074,ITEM026,8,40.33,0.09,293.6,Desk Organizer
2025-04-21,CUST0033,ITEM030,5,7.09,0.07,32.97,Push Pins
2025-04-17,CUST0120,ITEM030,4,7.09,0.0,28.36,Push Pins
2025-03-25,CUST0015,ITEM008,3,43.98,0.17,109.51,Ruler
2025-03-26,CUST0135,ITEM018,3,28.61,0.12,75.53,Paper Clips
2025-05-06,CUST0111,ITEM021,2,32.53,0.08,59.86,Clipboard
2025-04-12,CUST0097,ITEM027,9,13.99,0.05,119.61,File Tray
2025-04-09,CUST0075,ITEM014,3,14.56,0.15,37.13,Binder
2025-03-08,CUST0115,ITEM030,6,7.09,0.07,39.56,Push Pins
2025-05-07,CUST0035,ITEM012,6,48.65,0.13,253.95,Scissors
2025-03-06,CUST0138,ITEM003,10,37.94,0.09,345.25,Pen
2025-03-03,CUST0056,ITEM016,2,13.25,0.07,24.64,Calculator
2025-04-09,CUST0123,ITEM004,5,31.94,0.01,158.1,Eraser
2025-03-06,CUST0142,ITEM006,9,12.02,0.07,100.61,Marker
2025-04-12,CUST0075,ITEM009,9,32.05,0.17,239.41,Compass
2025-03-16,CUST0106,ITEM012,3,48.65,0.08,134.27,Scissors
2025-04-04,CUST0092,ITEM025,10,25.52,0.1,229.68,Correction Fluid
2025-03-31,CUST0067,ITEM002,8,47.78,0.02,374.6,Pencil
2025-03-03,CUST0029,ITEM003,4,37.94,0.16,127.48,Pen
2025-03-23,CUST0131,ITEM028,2,28.14,0.0,56.28,Label Maker
2025-03-25,CUST0121,ITEM019,9,24.44,0.02,215.56,Sticky Notes
2025-05-09,CUST0076,ITEM012,4,48.65,0.07,180.98,Scissors
2025-03-10,CUST0017,ITEM027,4,13.99,0.13,48.69,File Tray
2025-04-24,CUST0037,ITEM030,3,7.09,0.05,20.21,Push Pins
2025-05-12,CUST0027,ITEM006,3,12.02,0.07,33.54,Marker
2025-03-03,CUST0018,ITEM016,6,13.25,0.07,73.93,Calculator
2025-03-12,CUST0111,ITEM001,4,21.85,0.12,76.91,Notebook
2025-04-08,CUST0126,ITEM012,4,48.65,0.16,163.46,Scissors
2025-04-25,CUST0054,ITEM003,0,37.94,0.02,0.0,Pen
2025-04-08,CUST0122,ITEM024,7,21.49,0.17,124.86,Index Cards
2025-04-29,CUST0038,ITEM003,3,37.94,0.1,102.44,Pen
2025-03-20,CUST0078,ITEM012,6,48.65,0.07,271.47,Scissors
2025-04-07,CUST0121,ITEM020,5,18.11,0.04,86.93,Whiteboard Marker
2025-03-09,CUST0117,ITEM006,5,12.02,0.1,54.09,Marker
2025-05-05,681ef40f11f6648efb65ba89,ITEM014,5,14.56,0.1,65.52,Binder
2025-03-12,CUST0053,ITEM004,6,31.94,0.15,162.89,Eraser
2025-04-29,CUST0086,ITEM006,1,12.02,0.19,9.74,Marker
2025-03-31,CUST0082,ITEM024,5,21.49,0.18,88.11,Index Cards
2025-04-20,CUST0115,ITEM018,6,28.61,0.18,140.76,Paper Clips
2025-03-26,CUST0098,ITEM022,2,11.28,0.15,19.18,Graph Paper
2025-05-13,CUST0103,ITEM002,4,47.78,0.16,160.54,Pencil
2025-03-30,CUST0037,ITEM014,2,14.56,0.13,25.33,Binder
2025-03-25,CUST0083,ITEM025,4,25.52,0.14,87.79,Correction Fluid
2025-04-16,CUST0015,ITEM012,3,48.65,0.09,132.81,Scissors
2025-04-02,CUST0017,ITEM011,2,5.93,0.11,10.56,Glue Stick
2025-04-06,CUST0047,ITEM014,6,14.56,0.11,77.75,Binder
2025-05-16,CUST0045,ITEM028,4,28.14,0.15,95.68,Label Maker
2025-03-04,CUST0100,ITEM028,8,28.14,0.15,191.35,Label Maker
2025-04-30,CUST0091,ITEM008,9,43.98,0.11,352.28,Ruler
2025-05-10,CUST0061,ITEM017,7,18.69,0.13,113.82,Stapler
2025-04-01,CUST0088,ITEM005,7,12.02,0.07,78.25,Sharpener
2025-04-18,CUST0057,ITEM023,4,18.15,0.01,71.87,Sketch Pad
2025-04-27,CUST0055,ITEM023,3,18.15,0.02,53.36,Sketch Pad
2025-05-07,CUST0015,ITEM013,3,42.46,0.06,119.74,Tape
2025-05-09,CUST0140,ITEM018,8,28.61,0.05,217.44,Paper Clips
2025-04-28,CUST0048,ITEM030,2,7.09,0.18,11.63,Push Pins
2025-04-08,CUST0096,ITEM017,3,18.69,0.03,54.39,Stapler
2025-03-08,CUST0150,ITEM016,4,13.25,0.18,43.46,Calculator
2025-03-03,CUST0032,ITEM018,5,28.61,0.13,124.45,Paper Clips
2025-04-19,CUST0112,ITEM003,5,37.94,0.05,180.21,Pen
2025-05-05,CUST0106,ITEM012,5,48.65,0.06,228.66,Scissors
2025-05-15,CUST0095,ITEM022,2,11.28,0.11,20.08,Graph Paper
2025-03-20,CUST0043,ITEM025,8,25.52,0.08,187.83,Correction Fluid
2025-03-26,CUST0080,ITEM008,4,43.98,0.18,144.25,Ruler
2025-04-09,CUST0098,ITEM010,7,36.86,0.04,247.7,Protractor
2025-04-04,CUST0017,ITEM005,6,12.02,0.08,66.35,Sharpener
2025-05-09,CUST0045,ITEM023,7,18.15,0.16,106.72,Sketch Pad
2025-03-31,CUST0052,ITEM014,9,14.56,0.16,110.07,Binder
2025-03-05,CUST0126,ITEM023,3,18.15,0.14,46.83,Sketch Pad
2025-04-21,CUST0049,ITEM009,7,32.05,0.09,204.16,Compass
2025-05-05,CUST0051,ITEM011,6,5.93,0.17,29.53,Glue Stick
2025-05-07,CUST0036,ITEM027,4,13.99,0.03,54.28,File Tray
2025-05-07,CUST0062,ITEM006,5,12.02,0.01,59.5,Marker
2025-03-24,CUST0131,ITEM020,7,18.11,0.2,101.42,Whiteboard Marker
2025-04-02,CUST0066,ITEM025,9,25.52,0.17,190.63,Correction Fluid
2025-03-23,CUST0135,ITEM021,4,32.53,0.05,123.61,Clipboard
2025-05-02,CUST0119,ITEM006,4,12.02,0.05,45.68,Marker
2025-03-06,CUST0123,ITEM009,5,32.05,0.02,157.04,Compass
2025-04-18,CUST0107,ITEM006,6,12.02,0.11,64.19,Marker
2025-03-27,CUST0148,ITEM020,6,18.11,0.13,94.53,Whiteboard Marker
2025-03-17,CUST0148,ITEM020,6,18.11,0.13,94.53,Whiteboard Marker
2025-03-15,CUST0051,ITEM029,5,31.66,0.16,132.97,Bulletin Board
2025-05-05,CUST0033,ITEM011,4,5.93,0.13,20.64,Glue Stick
2025-04-13,CUST0043,ITEM030,2,7.09,0.06,13.33,Push Pins
2025-04-19,CUST0133,ITEM019,4,24.44,0.03,94.83,Sticky Notes
2025-04-23,CUST0108,ITEM001,5,21.85,0.05,103.79,Notebook
2025-03-20,CUST0143,ITEM018,4,28.61,0.08,105.28,Paper Clips
2025-03-16,CUST0097,ITEM004,5,31.94,0.03,154.91,Eraser
2025-03-19,CUST0006,ITEM010,4,36.86,0.18,120.9,Protractor
2025-04-10,CUST0036,ITEM003,5,37.94,0.11,168.83,Pen
2025-04-23,CUST0119,ITEM001,4,21.85,0.16,73.42,Notebook
2025-03-17,CUST0050,ITEM005,7,12.02,0.07,78.25,Sharpener
2025-03-18,CUST0076,ITEM021,4,32.53,0.18,106.7,Clipboard
2025-04-20,CUST0099,ITEM013,6,42.46,0.18,208.9,Tape
2025-05-17,CUST0122,ITEM008,7,43.98,0.01,304.78,Ruler
2025-04-21,CUST0037,ITEM015,7,13.18,0.19,74.73,Folder
2025-03-20,CUST0067,ITEM006,7,12.02,0.01,83.3,Marker
2025-05-15,CUST0027,ITEM006,7,12.02,0.17,69.84,Marker
2025-03-26,CUST0085,ITEM009,11,32.05,0.18,289.09,Compass
2025-05-02,CUST0107,ITEM014,4,14.56,0.06,54.75,Binder
2025-03-17,CUST0066,ITEM019,4,24.44,0.08,89.94,Sticky Notes
2025-04-03,CUST0040,ITEM010,9,36.86,0.15,281.98,Protractor
2025-04-30,CUST0150,ITEM011,3,5.93,0.1,16.01,Glue Stick
2025-05-03,CUST0020,ITEM008,8,43.98,0.17,292.03,Ruler
2025-03-23,CUST0057,ITEM023,4,18.15,0.19,58.81,Sketch Pad
2025-03-14,CUST0099,ITEM022,2,11.28,0.15,19.18,Graph Paper
2025-03-12,CUST0005,ITEM002,3,47.78,0.04,137.61,Pencil
2025-05-04,CUST0082,ITEM027,2,13.99,0.1,25.18,File Tray
2025-05-11,CUST0139,ITEM018,3,28.61,0.05,81.54,Paper Clips
2025-03-09,CUST0105,ITEM010,2,36.86,0.01,72.98,Protractor
2025-03-12,CUST0105,ITEM020,8,18.11,0.16,121.7,Whiteboard Marker
2025-04-09,CUST0012,ITEM008,2,43.98,0.19,71.25,Ruler
2025-05-09,CUST0029,ITEM002,2,47.78,0.01,94.6,Pencil
2025-03-31,CUST0055,ITEM018,1,28.61,0.12,25.18,Paper Clips
2025-03-22,CUST0011,ITEM015,5,13.18,0.08,60.63,Folder
2025-04-05,CUST0073,ITEM004,5,31.94,0.02,156.51,Eraser
2025-04-05,CUST0033,ITEM004,2,31.94,0.05,60.69,Eraser
2025-03-13,CUST0104,ITEM018,10,28.61,0.2,228.88,Paper Clips
2025-05-06,CUST0132,ITEM029,1,31.66,0.13,27.54,Bulletin Board
2025-05-10,CUST0015,ITEM002,3,47.78,0.07,133.31,Pencil
2025-04-19,CUST0052,ITEM018,3,28.61,0.04,82.4,Paper Clips
2025-04-13,CUST0072,ITEM025,6,25.52,0.06,143.93,Correction Fluid
2025-04-03,CUST0044,ITEM025,1,25.52,0.05,24.24,Correction Fluid
2025-03-10,CUST0013,ITEM022,2,11.28,0.03,21.88,Graph Paper
2025-04-02,CUST0083,ITEM017,8,18.69,0.2,119.62,Stapler
2025-03-11,CUST0029,ITEM002,2,47.78,0.12,84.09,Pencil
2025-03-21,CUST0079,ITEM018,6,28.61,0.05,163.08,Paper Clips
2025-04-08,CUST0092,ITEM030,4,7.09,0.17,23.54,Push Pins
2025-04-02,CUST0049,ITEM003,9,37.94,0.08,314.14,Pen
2025-03-30,CUST0025,ITEM012,3,48.65,0.04,140.11,Scissors
2025-05-16,CUST0141,ITEM028,4,28.14,0.05,106.93,Label Maker
2025-04-16,CUST0114,ITEM001,7,21.85,0.01,151.42,Notebook
2025-03-27,CUST0078,ITEM006,11,12.02,0.03,128.25,Marker
2025-04-08,CUST0071,ITEM029,6,31.66,0.17,157.67,Bulletin Board
2025-04-27,CUST0016,ITEM003,2,37.94,0.04,72.84,Pen
2025-03-14,CUST0079,ITEM001,7,21.85,0.05,145.3,Notebook
2025-05-08,CUST0050,ITEM006,3,12.02,0.04,34.62,Marker
2025-03-11,CUST0011,ITEM011,4,5.93,0.1,21.35,Glue Stick
2025-03-04,CUST0082,ITEM015,6,13.18,0.16,66.43,Folder
2025-04-20,CUST0128,ITEM029,4,31.66,0.01,125.37,Bulletin Board
2025-04-21,CUST0062,ITEM017,2,18.69,0.15,31.77,Stapler
2025-03-18,CUST0002,ITEM014,4,14.56,0.14,50.09,Binder
2025-05-01,CUST0028,ITEM014,9,14.56,0.06,123.18,Binder
2025-03-15,CUST0111,ITEM028,5,28.14,0.03,136.48,Label Maker
2025-05-08,CUST0048,ITEM006,6,12.02,0.09,65.63,Marker
2025-04-09,CUST0083,ITEM028,3,28.14,0.08,77.67,Label Maker
2025-05-14,CUST0118,ITEM003,10,37.94,0.02,371.81,Pen
2025-03-26,CUST0114,ITEM021,3,32.53,0.08,89.78,Clipboard
2025-04-28,CUST0143,ITEM019,3,24.44,0.16,61.59,Sticky Notes
2025-05-06,CUST0036,ITEM025,5,25.52,0.13,111.01,Correction Fluid
2025-03-13,CUST0010,ITEM023,5,18.15,0.06,85.3,Sketch Pad
2025-05-04,CUST0096,ITEM012,9,48.65,0.06,411.58,Scissors
2025-04-05,CUST0028,ITEM019,4,24.44,0.02,95.8,Sticky Notes
2025-03-19,CUST0042,ITEM008,5,43.98,0.09,200.11,Ruler
2025-05-10,CUST0131,ITEM029,8,31.66,0.12,222.89,Bulletin Board
2025-03-04,CUST0110,ITEM030,5,7.09,0.12,31.2,Push Pins
2025-03-09,CUST0042,ITEM009,2,32.05,0.06,60.25,Compass
2025-03-03,CUST0064,ITEM015,6,13.18,0.13,68.8,Folder
2025-04-09,CUST0054,ITEM002,3,47.78,0.17,118.97,Pencil
2025-04-06,CUST0021,ITEM017,6,18.69,0.17,93.08,Stapler
2025-03-10,CUST0010,ITEM017,3,18.69,0.14,48.22,Stapler
2025-03-24,CUST0054,ITEM022,3,11.28,0.17,28.09,Graph Paper
2025-03-03,CUST0033,ITEM014,7,14.56,0.19,82.56,Binder
2025-03-14,CUST0004,ITEM009,2,32.05,0.09,58.33,Compass
2025-03-26,CUST0133,ITEM021,8,32.53,0.0,260.24,Clipboard
2025-03-27,CUST0007,ITEM013,3,42.46,0.14,109.55,Tape
2025-03-04,CUST0020,ITEM012,10,48.65,0.17,403.79,Scissors
2025-05-05,CUST0025,ITEM023,5,18.15,0.11,80.77,Sketch Pad
2025-04-03,CUST0077,ITEM027,3,13.99,0.09,38.19,File Tray
2025-04-11,CUST0114,ITEM015,5,13.18,0.09,59.97,Folder
2025-04-13,CUST0027,ITEM029,3,31.66,0.03,92.13,Bulletin Board
2025-03-30,CUST0023,ITEM021,6,32.53,0.09,177.61,Clipboard
2025-05-04,CUST0017,ITEM023,5,18.15,0.15,77.14,Sketch Pad
2025-03-29,CUST0132,ITEM015,5,13.18,0.11,58.65,Folder
2025-03-23,CUST0117,ITEM002,4,47.78,0.03,185.39,Pencil
2025-03-17,CUST0027,ITEM020,3,18.11,0.12,47.81,Whiteboard Marker
2025-05-04,CUST0058,ITEM022,6,11.28,0.13,58.88,Graph Paper
2025-04-07,CUST0068,ITEM030,8,7.09,0.1,51.05,Push Pins
2025-03-03,CUST0072,ITEM027,4,13.99,0.14,48.13,File Tray
2025-05-16,CUST0134,ITEM027,3,13.99,0.07,39.03,File Tray
2025-04-19,CUST0011,ITEM013,2,42.46,0.14,73.03,Tape
2025-05-17,CUST0083,ITEM018,5,28.61,0.04,137.33,Paper Clips
2025-05-12,CUST0004,ITEM017,5,18.69,0.02,91.58,Stapler
2025-04-05,CUST0041,ITEM011,5,5.93,0.13,25.8,Glue Stick
2025-04-28,CUST0066,ITEM001,5,21.85,0.04,104.88,Notebook
2025-03-16,CUST0141,ITEM009,7,32.05,0.06,210.89,Compass
2025-05-09,CUST0141,ITEM021,9,32.53,0.09,266.42,Clipboard
2025-03-06,CUST0002,ITEM024,10,21.49,0.02,210.6,Index Cards
2025-04-22,CUST0112,ITEM008,5,43.98,0.05,208.9,Ruler
2025-03-07,CUST0089,ITEM004,5,31.94,0.09,145.33,Eraser
2025-04-11,CUST0084,ITEM013,2,42.46,0.04,81.52,Tape
2025-04-24,CUST0089,ITEM018,5,28.61,0.17,118.73,Paper Clips
2025-03-16,CUST0122,ITEM012,4,48.65,0.19,157.63,Scissors
2025-04-19,CUST0064,ITEM005,5,12.02,0.05,57.09,Sharpener
2025-04-21,CUST0123,ITEM011,6,5.93,0.14,30.6,Glue Stick
2025-03-13,CUST0120,ITEM010,9,36.86,0.14,285.3,Protractor
2025-04-23,CUST0109,ITEM015,3,13.18,0.06,37.17,Folder
2025-03-26,CUST0089,ITEM022,7,11.28,0.05,75.01,Graph Paper
2025-03-12,CUST0041,ITEM010,3,36.86,0.04,106.16,Protractor
2025-05-11,CUST0045,ITEM023,3,18.15,0.01,53.91,Sketch Pad
2025-04-02,CUST0030,ITEM001,4,21.85,0.03,84.78,Notebook
2025-03-09,CUST0022,ITEM009,3,32.05,0.03,93.27,Compass
2025-04-07,CUST0041,ITEM006,4,12.02,0.09,43.75,Marker
2025-03-05,CUST0016,ITEM012,6,48.65,0.14,251.03,Scissors
2025-04-02,CUST0098,ITEM022,2,11.28,0.15,19.18,Graph Paper
2025-05-13,CUST0042,ITEM019,6,24.44,0.2,117.31,Sticky Notes
2025-04-28,CUST0047,ITEM022,5,11.28,0.18,46.25,Graph Paper
2025-03-03,CUST0057,ITEM001,6,21.85,0.12,115.37,Notebook
2025-03-23,CUST0015,ITEM021,3,32.53,0.11,86.86,Clipboard
2025-03-14,CUST0027,ITEM015,3,13.18,0.12,34.8,Folder
2025-03-15,CUST0108,ITEM001,5,21.85,0.08,100.51,Notebook
2025-04-19,681ef40f11f6648efb65ba89,ITEM030,7,7.09,0.07,46.16,Push Pins
2025-03-16,CUST0034,ITEM024,9,21.49,0.04,185.67,Index Cards
2025-05-02,CUST0044,ITEM020,1,18.11,0.0,18.11,Whiteboard Marker
2025-04-01,CUST0069,ITEM020,5,18.11,0.01,89.64,Whiteboard Marker
2025-04-17,CUST0077,ITEM018,1,28.61,0.14,24.6,Paper Clips
2025-03-15,CUST0123,ITEM002,3,47.78,0.14,123.27,Pencil
2025-04-24,CUST0097,ITEM003,2,37.94,0.15,64.5,Pen
2025-04-26,CUST0021,ITEM013,6,42.46,0.13,221.64,Tape
2025-03-25,CUST0054,ITEM015,4,13.18,0.13,45.87,Folder
2025-04-28,CUST0054,ITEM013,3,42.46,0.09,115.92,Tape
2025-05-03,CUST0119,ITEM028,8,28.14,0.19,182.35,Label Maker
2025-05-13,CUST0027,ITEM027,3,13.99,0.01,41.55,File Tray
2025-04-20,CUST0049,ITEM014,6,14.56,0.13,76.0,Binder
2025-05-02,CUST0077,ITEM012,2,48.65,0.04,93.41,Scissors
2025-03-06,CUST0112,ITEM006,6,12.02,0.2,57.7,Marker
2025-03-11,CUST0047,ITEM024,4,21.49,0.11,76.5,Index Cards
2025-05-06,CUST0052,ITEM008,6,43.98,0.09,240.13,Ruler
2025-03-26,CUST0117,ITEM013,4,42.46,0.1,152.86,Tape
2025-03-11,CUST0127,ITEM024,4,21.49,0.15,73.07,Index Cards
2025-03-13,CUST0026,ITEM027,6,13.99,0.1,75.55,File Tray
2025-05-03,CUST0024,ITEM023,4,18.15,0.08,66.79,Sketch Pad
